,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude
10982,AA0010127550,교육/보건,보건시설,한의원,,,제중한의원,197865.594544,442575.32506899995,37.48261891799121,126.97586768223142
10983,AA0003897621,산업,서비스산업,종합상품판매업,시장,전통시장,구로시장,189883.516136,443332.239217,37.48938586328619,126.88560927672366
10984,AA0002128262,교육/보건,교육시설,고등교육기관,사립고등학교,,오산고등학교,199964.31563599998,447112.235421,37.52349920075657,126.999596320339
10985,AA0000090997,교육/보건,보건시설,기타보건시설,약국,지역약국,용마약국,207571.200835,449579.6359560001,37.54569942035136,127.08567465610457
10986,AA0000043061,교육/보건,교육시설,유아교육기관,어린이집,,새서울어린이집,203872.718349,457477.08940399997,37.61687790524575,127.04386488612319
10987,AA0000163375,교육/보건,보건시설,한의원,,,태평한의원,201181.656204,451652.480571,37.564406025586514,127.01337480142328
10988,AA0000043769,교육/보건,교육시설,유아교육기관,어린이집,,월계1동어린이집,205509.991259,457922.983825,37.6208870072388,127.06241303636887
10989,AA0010127582,교육/보건,보건시설,한의원,,,길동경희한의원,212392.831499,448695.91071400006,37.53768489060244,127.14022052528146
10990,AA0002126720,교육/보건,교육시설,고등교육기관,공립고등학교,,수도여자고등학교,192493.19388399998,443768.26138900005,37.493339337086155,126.91511336148383
10991,AA0009515667,교육/보건,교육시설,유아교육기관,어린이집,,양지1어린이집,206258.320004,440421.02201899997,37.463189717633874,127.07074038780041
10992,AA0006396852,산업,서비스산업,종합상품판매업,편의점,CU,씨유,195642.203117,442675.56092899997,37.483514242736675,126.95072867193352
10993,AA0006505354,산업,서비스산업,종합상품판매업,편의점,미니스톱,미니스톱,201438.133956,443677.721283,37.4925529415749,127.01626218750086
10994,AA0000160199,교육/보건,보건시설,한의원,,,팔색체한의원,204863.11338199998,445253.529445,37.506739384751775,127.05500170658026
10995,AA0003886531,산업,서비스산업,종합상품판매업,할인매장,이마트,이마트,213771.431688,450568.99663500005,37.55454176339224,127.1558539822853
10996,AA0000163496,교육/보건,보건시설,한의원,,,정제한의원,206556.39356,452476.392033,37.57180686114976,127.07421713016264
10997,AA0010147266,산업,서비스산업,종합상품판매업,편의점,미분류,GS역삼명진,203232.325599,443774.28569700004,37.493418458928396,127.03655103932272
10998,AA0000163069,교육/보건,보건시설,한의원,,,인동한의원,197515.326572,449189.027579,37.54220777476834,126.97188508973514
10999,AA0003898110,산업,서비스산업,종합상품판매업,시장,미분류,중부시장,196096.85044500002,442775.012822,37.48441234440965,126.95586860273544
11000,AA0002108922,교육/보건,교육시설,초등교육기관,공립초등학교,,서울숭례초등학교,203086.275584,455059.950692,37.59510270833552,127.03494694367717
11001,AA0000554413,산업,서비스산업,금융/보험업,일반은행,기업은행,기업은행,191664.597823,446456.88603,37.517556850598496,126.9057131831895
11002,AA0000552249,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,190050.400617,442235.70946499996,37.47950786806698,126.8875111098864
11003,AA0006385956,산업,서비스산업,종합상품판매업,편의점,CU,씨유,186452.732913,448506.966079,37.53596627256861,126.8467209680134
11004,AA0002131656,교육/보건,교육시설,대학교,종합대학,부속시설,이당관,206444.912806,450113.860812,37.55052133503476,127.07293443731325
11005,AA0009515634,교육/보건,교육시설,유아교육기관,어린이집,,현대키즈맘어린이집,190810.218775,444772.706844,37.502374233451995,126.896069836193
11006,AA0006558807,교육/보건,보건시설,한의원,,,경희수한의원,203478.707223,458764.498683,37.628478871842255,127.03940818763745
11007,AA0006595938,교육/보건,보건시설,기타보건시설,약국,미분류,다나약국,201044.580488,450340.238138,37.55258292410356,127.01182141576479
11008,AA0000551591,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,192864.791451,458162.738425,37.623035991074765,126.9191754009094
11009,AA0003141417,레저/관광/예술,문화/예술시설,극장,일반영화관,CGV,CGV,193158.241136,450770.471957,37.55643452318045,126.92256850151533
11010,AA0006598958,교육/보건,보건시설,기타보건시설,약국,온누리,보미진온누리약국,187996.202762,450032.74494899996,37.54973487022241,126.86415939626427
11011,AA0007249276,교육/보건,보건시설,기타보건시설,약국,미분류,희래약국,192138.424718,457240.51821999997,37.61472098566207,126.91095734688211
11012,AA0002097332,공공/환경,정치/사회/외교,외교시설,대사관,,주한멕시코대사관,200936.90593399998,448389.90282799996,37.535010530134976,127.01060038496018
11013,AA0006597709,교육/보건,보건시설,기타보건시설,약국,메디팜,메디팜일진약국,204742.871334,451499.35948199994,37.56301496347657,127.05368209493456
11014,AA0006650572,교육/보건,보건시설,기타보건시설,약국,온누리,온누리정일약국,197264.535251,451012.40036,37.55863562246919,126.96904050796063
11015,AA0002115035,교육/보건,교육시설,중등교육기관,사립중학교,,서울중앙중학교,198844.894942,454067.99237399996,37.586169689823016,126.98692191724327
11016,AA0006598059,교육/보건,보건시설,기타보건시설,약국,미분류,문박사약국,195347.727834,442932.096443,37.485824213096784,126.94739757479226
11017,AA0006385600,산업,서비스산업,종합상품판매업,편의점,CU,씨유,186082.222226,451962.292475,37.56709306929755,126.8424633667423
11018,AA0006717589,산업,서비스산업,언론/미디어,음반/비디오,,예일비디오,192500.136394,455817.90064300003,37.60190638414577,126.9150687778216
11019,AA0001386270,레저/관광/예술,문화/예술시설,박물관,미분류,,건국대학교박물관,206889.208782,449150.840031,37.54184132217945,127.07795331290217
11020,AA0006604303,교육/보건,보건시설,기타보건시설,약국,미분류,유승약국,193123.014135,457012.67341499997,37.612676019119846,126.92211124467302
11021,AA0000554113,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,206141.52989,444328.95264,37.49840128361523,127.06945284383602
11022,AA0002128646,교육/보건,교육시설,기타교육기관,미분류,,중산관,207203.41648299998,442923.032133,37.4857261791456,127.08144765582357
11023,AA0002128264,교육/보건,교육시설,기타교육기관,미분류,,별관,203597.472569,453933.227246,37.58494916298159,127.04072986657637
11024,AA0006566147,교육/보건,보건시설,한의원,,,중국한의원,187900.00159,448182.53606,37.53306328222157,126.86310122493363
11025,AA0005536586,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,201325.119841,453267.876108,37.57896046558857,127.01500154100722
11026,AA0002108253,교육/보건,교육시설,초등교육기관,공립초등학교,,서울가곡초등학교,185502.762081,450691.73479200003,37.55563649872744,126.83592953244407
11027,AA0002114757,교육/보건,교육시설,중등교육기관,공립중학교,,상신중학교,191736.990593,454475.32671099994,37.58980338834675,126.9064417895213
11028,AA0004529503,산업,서비스산업,금융/보험업,기타금융업,,환전소,205813.40731900002,448845.000374,37.53909311725506,127.06577790742871
11029,AA0000163961,교육/보건,보건시설,한의원,,,김면수한의원,186091.934247,450700.87109300005,37.55572789350289,126.84259720955296
11030,AA0009202067,교육/보건,보건시설,한의원,,,윤중한의원,199053.62248599998,443787.10301400005,37.493539113385744,126.98929837453714
11031,AA0000046773,교육/보건,교육시설,유아교육기관,어린이집,,아이비영재어린이집,192158.609232,443289.302088,37.489021104064506,126.91133499798349
11032,AA0000042156,교육/보건,교육시설,유아교육기관,어린이집,,구립금일어린이집,202196.382278,450462.41003699997,37.55368166587114,127.02485660933073
11033,AA0001252449,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,부암아트홀,196830.463908,455129.684291,37.59573071912085,126.96410996780402
11034,AA0003886393,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,종로3가헬스복상가,198650.513447,453373.688217,37.579913790903376,126.9847224112471
11035,AA0000233984,산업,서비스산업,언론/미디어,라디오방송국,,SBS,188839.652979,447750.366646,37.529181284600156,126.87373893298766
11036,AA0006782189,산업,서비스산업,언론/미디어,음반/비디오,,아름다운영화비디오방,207267.826104,445675.46941099997,37.51052528564736,127.08220310256911
11037,AA0000043278,교육/보건,교육시설,유아교육기관,어린이집,,앙팡어린이집,201478.908282,460456.510761,37.64372904276737,127.0167570896139
11038,AA0000162508,교육/보건,보건시설,한의원,,,정한의원,205626.540847,452191.33308500005,37.569244642861634,127.06368919340886
11039,AA0005534230,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,186797.022766,444712.37033299997,37.50178195024577,126.85068452614608
11040,AA0006926733,산업,서비스산업,종합상품판매업,할인매장,미분류,시티렉스,190894.755577,441098.759276,37.46927255201415,126.8970713128927
11041,AA0003720725,산업,서비스산업,종합상품판매업,할인매장,롯데마트,롯데마트,188727.820751,444322.47729099996,37.49829458081748,126.87252627824626
11042,AA0009181424,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,194341.434407,446492.12083699997,37.51789460718815,126.93599222152459
11043,AA0000174175,교육/보건,교육시설,기타교육기관,특수학교,,밀알학교,207283.292,442952.467883,37.48599077137305,127.08235108332356
11044,AA0000042787,교육/보건,교육시설,유아교육기관,어린이집,,명인어린이집,207458.499624,453839.733388,37.58408361297684,127.08444266068422
11045,AA0006559691,교육/보건,보건시설,한의원,,,김동수한의원,199915.498121,444627.006868,37.5011071828337,126.99904435733929
11046,AA0002115000,교육/보건,교육시설,중등교육기관,공립중학교,,성사중학교,192367.779097,452116.782804,37.568558518133045,126.91360846285201
11047,AA0000092938,교육/보건,보건시설,기타보건시설,약국,지역약국,고은약국,192029.010247,455244.1739979999,37.5967332056236,126.90973982222904
11048,AA0002131420,교육/보건,교육시설,대학교,종합대학,부속시설,사회과학관,200232.25402999998,450906.14003199997,37.557682249620214,127.00262857537237
11049,AA0006565003,교육/보건,보건시설,한의원,,,으뜸경희한의원,203334.745063,453486.653493,37.58092655253012,127.03775328687682
11050,AA0002133105,교육/보건,교육시설,대학교,종합대학,부속시설,CJ인터내셔널센터,195693.39454100002,440759.094216,37.46624693285365,126.9513186676428
11051,AA0006595922,교육/보건,보건시설,기타보건시설,약국,미분류,늘행복한약국,201663.357705,460010.318553,37.639708605251734,127.01884601793623
11052,AA0000550036,산업,서비스산업,금융/보험업,일반은행,미분류,현대캐피탈,192763.20351,447739.21273500007,37.529119901550125,126.9181275449819
11053,AA0000554581,산업,서비스산업,금융/보험업,일반은행,기업은행,기업은행,202096.246601,446529.334381,37.51824486576993,127.02371214387988
11054,AA0006568193,교육/보건,보건시설,한의원,,,후한의원,193870.049958,442576.11518599995,37.48260817383472,126.93069270301363
11055,AA0002129143,교육/보건,교육시설,고등교육기관,사립고등학교,,상명고등학교,205999.17218199998,461116.85586400004,37.64966024776953,127.06798031740914
11056,AA0000093705,교육/보건,보건시설,기타보건시설,약국,지역약국,마포웰츠약국,196235.102157,449514.34793900006,37.54513457110192,126.95739725774096
11057,AA0000091364,교육/보건,보건시설,기타보건시설,약국,지역약국,녹십자약국,189764.69898800002,443477.663474,37.49069483582396,126.88426374938032
11058,AA0002115578,교육/보건,교육시설,중등교육기관,공립중학교,,문성중학교,191874.633976,441757.210379,37.47521438639943,126.9081409077334
11059,AA0002131326,교육/보건,교육시설,대학교,종합대학,부속시설,살렘관,209074.513633,460532.00878599996,37.644365651415825,127.1028215997825
11060,AA0000046772,교육/보건,교육시설,유아교육기관,어린이집,,푸른숲어린이집,193479.04907,443866.53370900004,37.494232261055096,126.92626048962939
11061,AA0005535230,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,202833.27846099998,451845.340166,37.56614008501374,127.03206974637884
11062,AA0006608819,교육/보건,보건시설,기타보건시설,약국,미분류,혜령약국,206918.853134,456927.089976,37.61190460859357,127.0783621345887
11063,AA0000091217,교육/보건,보건시설,기타보건시설,약국,지역약국,충북당약국,203432.717587,453311.105585,37.5793445170629,127.03886163023684
11064,AA0006602191,교육/보건,보건시설,한의원,,,다온한의원,205517.80473,455140.92322600004,37.5958209000883,127.06248056998331
11065,AA0006567704,교육/보건,보건시설,한의원,,,행복당한의원,201863.22786400001,447080.312464,37.52320969400461,127.02107769895454
11066,AA0000089877,교육/보건,보건시설,기타보건시설,약국,지역약국,청운약국,191336.618604,439648.55230299995,37.45621028017008,126.90208331219608
11067,AA0000550334,산업,서비스산업,금융/보험업,일반은행,한국산업은행,산업은행,205272.05792999998,461647.191428,37.65444293786345,127.05974477001314
11068,AA0003150818,산업,서비스산업,종합상품판매업,백화점,미분류,올리브영,198754.93699000002,452173.777255,37.569102803789995,126.98590663168346
11069,AA0000163906,교육/보건,보건시설,한의원,,,왕한의원,191359.576888,446815.40201099997,37.52078428167504,126.90225869659052
11070,AA0010127365,교육/보건,보건시설,한의원,,,폴리한의원,194857.90379,445123.33845100005,37.50556484644063,126.94184391511224
11071,AA0005534474,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,202525.583334,453269.263142,37.57897045330913,127.02859186433244
11072,AA0006600223,교육/보건,보건시설,기타보건시설,약국,미분류,새한약국,193783.901239,455578.642253,37.59976025626252,126.92960862445636
11073,AA0006791387,산업,서비스산업,언론/미디어,기타언론/미디어,,영화사스타필름,192844.283955,449799.43125699996,37.54768308940135,126.91902476547445
11074,AA0000165315,교육/보건,보건시설,한의원,,,매난국죽한의원,185889.117726,446889.36427200004,37.52138325973478,126.84037509014411
11075,AA0003169497,레저/관광/예술,문화/예술시설,박물관,미분류,,전쟁기념관선사시대,197974.3523,448653.25976899994,37.537381629374536,126.9770805964655
11076,AA0003143196,산업,서비스산업,종합상품판매업,기타종합상품판매업,,boons,193216.60753699997,450141.541598,37.55076831012823,126.92323487438792
11077,AA0000042838,교육/보건,교육시설,유아교육기관,어린이집,,조이어린이집,209017.883203,454636.348817,37.59124709867039,127.10210726528256
11078,AA0003146706,레저/관광/예술,문화/예술시설,공연/연극장,공연예술시설,,클럽브룩클린,202409.423688,444448.18096400006,37.49949281201755,127.02724789669985
11079,AA0006502166,산업,서비스산업,종합상품판매업,편의점,GS25,지에스25,195272.15151700002,443411.87988100003,37.49014671464476,126.94653996647487
11080,AA0002097336,공공/환경,정치/사회/외교,외교시설,대사관,,주한아르헨티나대사관,198879.38539,448525.020188,37.53622773357191,126.9873208836728
11081,AA0000042874,교육/보건,교육시설,유아교육기관,어린이집,,새봄어린이집,206456.36778499998,455292.978663,37.5971848008612,127.07310967212631
11082,AA0006781919,산업,서비스산업,언론/미디어,음반/비디오,,4차원,207139.699031,445689.794537,37.51065535517956,127.08075405542533
11083,AA0002570446,레저/관광/예술,문화/예술시설,공연/연극장,문화의거리,,서울신당동떡볶이골목,201327.30497599998,451541.21160100005,37.56340329799428,127.01502315349703
11084,AA0003158056,산업,서비스산업,언론/미디어,신문사,대형신문사,경향신문사본사,197318.931262,452070.09917299997,37.56816560948511,126.9696522865743
11085,AA0000046647,교육/보건,교육시설,유아교육기관,어린이집,,브레인어린이집,191697.0287,445248.597934,37.50667043015376,126.90609366877237
11086,AA0002123185,교육/보건,교육시설,유아교육기관,사립유치원,,즐거운유치원,194005.621454,457525.569372,37.61730332400735,126.93210344841232
11087,AA0001252465,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,물빛극장,200310.932352,453416.5386479999,37.58030080679353,127.00352009525068
11088,AA0006558982,교육/보건,보건시설,한의원,,,경희중화한의원,185987.093838,449158.73551,37.54183173812284,126.84144013071969
11089,AA0006505262,산업,서비스산업,종합상품판매업,편의점,CU,씨유,201184.69599500002,460850.09734399995,37.64727562066585,127.01342409204048
11090,AA0002131687,교육/보건,교육시설,대학교,종합대학,부속시설,강원대학교의과대학,200082.69537200002,453444.335229,37.580551301043236,127.0009362054468
11091,AA0006561817,교육/보건,보건시설,한의원,,,배형일한의원,192743.576016,454249.596912,37.587778065214735,126.9178411119507
11092,AA0002131435,교육/보건,교육시설,대학교,종합대학,부속시설,혜화별관,200127.434183,450864.56643,37.557307693026445,127.00144225130727
11093,AA0000163731,교육/보건,보건시설,한의원,,,명성하한의원,204433.93735599998,457101.92946,37.61349522447214,127.0502193363597
11094,AA0006593915,교육/보건,보건시설,기타보건시설,약국,미분류,100세약국,195652.877616,449138.107834,37.54174209019875,126.95081116433141
11095,AA0001386696,레저/관광/예술,문화/예술시설,미술관,미술관,소형갤러리/화랑,아트센터나비,198263.456656,452228.184258,37.5695922132155,126.98034323980217
11096,AA0003145388,교육/보건,보건시설,병/의원,미분류,,의무실,200826.654811,451814.655992,37.565867606708515,127.00935683317478
11097,AA0002114852,교육/보건,교육시설,중등교육기관,사립중학교,,상명중학교,206004.349999,461083.870367,37.64936302035259,127.06803871928258
11098,AA0006791294,산업,서비스산업,언론/미디어,기타언론/미디어,,JCinema,193404.737189,451823.18581899995,37.56592122953117,126.92534875158914
11099,AA0000092785,교육/보건,보건시설,기타보건시설,약국,지역약국,레몬약국,202384.535608,462282.05292399996,37.660174959452135,127.02702445446872
11100,AA0009514539,교육/보건,교육시설,유아교육기관,어린이집,,나사렛어린이집,190293.44025,452784.00288000004,37.574550610850565,126.89011956506384
11101,AA0009532306,산업,서비스산업,종합상품판매업,편의점,CU,CU,193920.583095,441348.91293100006,37.47155130507949,126.93127417386718
11102,AA0002123010,교육/보건,교육시설,유아교육기관,사립유치원,,애동유치원,192947.878903,441599.84658,37.47380533379092,126.92027567777558
11103,AA0006414160,산업,서비스산업,종합상품판매업,편의점,CU,씨유,207432.59326700002,447990.266267,37.53138033881332,127.08409011087326
11104,AA0002571608,레저/관광/예술,문화/예술시설,미술관,미술관,미분류,갤러리수,198689.944743,452543.57531499997,37.57243457670823,126.98517029774911
11105,AA0000090634,교육/보건,보건시설,기타보건시설,약국,지역약국,새우림약국,208616.325777,455462.54205,37.5986948651169,127.09757025464792
11106,AA0005536355,산업,서비스산업,금융/보험업,일반은행,새마을금고,구산동새새마을,192138.328707,456507.237853,37.60811421680456,126.91096413616931
11107,AA0006113241,산업,서비스산업,종합상품판매업,기타종합상품판매업,,동원얼음,205437.150865,444724.36878,37.5019684196292,127.06149014437555
11108,AA0006113220,산업,서비스산업,종합상품판매업,기타종합상품판매업,,동부얼음,206262.284534,462053.62980200007,37.65809865553124,127.07096983589248
11109,AA0003726462,교육/보건,교육시설,유아교육기관,사립유치원,,서울솔가람유치원,212465.028513,442074.62194,37.47802596098287,127.14092521168756
11110,AA0002130662,교육/보건,교육시설,대학교,종합대학,부속시설,성서교육관,187229.456881,449930.62999,37.54880451795648,126.85548434085241
11111,AA0000214571,레저/관광/예술,문화/예술시설,공연/연극장,문화예술회관,,은평문화예술회관,193639.565616,456007.03819799994,37.603619074138344,126.92797044147414
11112,AA0000090235,교육/보건,보건시설,기타보건시설,약국,지역약국,아담약국,196894.521069,445343.240429,37.50755526841532,126.96487671774342
11113,AA0010792688,교육/보건,교육시설,기타교육기관,미분류,,체육관,191938.76686,457537.56845699996,37.61739564236241,126.90869268972716
11114,AA0000554587,산업,서비스산업,금융/보험업,일반은행,기업은행,기업은행,203849.261368,451923.774556,37.56684309162252,127.04357001834339
11115,AA0003155033,레저/관광/예술,문화/예술시설,미술관,미술관,소형갤러리/화랑,드림아트갤러리,198788.83139,452572.112416,37.57269182986959,126.98628963812386
11116,AA0002133202,교육/보건,교육시설,대학교,종합대학,부속시설,자연대대형강의동,195601.425541,439804.23836400005,37.457643137979034,126.95028475829568
11117,AA0002109075,교육/보건,교육시설,초등교육기관,공립초등학교,,서울장충초등학교,200997.24398,451152.304141,37.559899670958465,127.01128681661221
11118,AA0000093784,교육/보건,보건시설,기타보건시설,약국,지역약국,외대김약국,205378.53425899998,455369.27245600004,37.597879129928465,127.06090522591877
11119,AA0007220816,교육/보건,보건시설,기타보건시설,약국,온누리,상아온누리약국,195042.639577,444244.981763,37.497651814972556,126.94393915649972
11120,AA0000090743,교육/보건,보건시설,기타보건시설,약국,지역약국,경북약국,186978.255033,446564.028862,37.518467995956634,126.85270133625693
11121,AA0002114538,교육/보건,교육시설,중등교육기관,사립중학교,,상일여자중학교,215054.79897399998,450033.602609,37.54969782974281,127.17036706335594
11122,AA0000165419,교육/보건,보건시설,한의원,,,경희정담한의원,211111.601699,444877.56545299996,37.5032978919459,127.12566618360675
11123,AA0002126735,교육/보건,교육시설,고등교육기관,공업고등학교,,송파공업고등학교,212598.985297,443599.94878599996,37.491767425934505,127.14246576972157
11124,AA0002109020,교육/보건,교육시설,초등교육기관,공립초등학교,,서울방산초등학교,210710.76446500001,445569.71473199996,37.50953891407964,127.12114301843798
11125,AA0000090309,교육/보건,보건시설,기타보건시설,약국,지역약국,새롬약국,193529.540153,452809.227346,37.574806295460846,126.92675268539182
11126,AA0003897512,산업,서비스산업,종합상품판매업,시장,미분류,천호사거리종합시장,211381.171235,449119.704367,37.541516298782966,127.12878054013464
11127,AA0000551801,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,191047.44143099998,441545.739537,37.47330137570231,126.89879189181269
11128,AA0000046008,교육/보건,교육시설,유아교육기관,어린이집,,비룡어린이집,186578.390099,445004.31880699995,37.504409262086796,126.84820664211371
11129,AA0000162544,교육/보건,보건시설,한의원,,,소나무한의원,207053.915458,455798.35997299996,37.601733850818825,127.07988095723537
11130,AA0002123237,교육/보건,교육시설,유아교육기관,사립유치원,,열림유치원,193741.471682,445500.55336499994,37.50895667797295,126.92921408904384
11131,AA0003135635,레저/관광/예술,문화/예술시설,극장,일반영화관,미분류,삼일로창고극장,198937.32280599998,451550.504901,37.5634873734268,126.98797203291629
11132,AA0003897550,산업,서비스산업,종합상품판매업,시장,미분류,신흥재래시장,198673.945957,449533.320183,37.54531224267325,126.98499463299352
11133,AA0006561288,교육/보건,보건시설,한의원,,,명수대한의원,196756.365286,445362.51407,37.507728449893705,126.96331407710419
11134,AA0000163582,교육/보건,보건시설,한의원,,,인화당한의원,207526.237297,445052.59395500005,37.50491108301454,127.08511949953272
11135,AA0003248373,숙박/음식,숙박시설,기타숙박시설,,,김치게스트하우스,197568.037521,449623.47610200004,37.546122293275054,126.97248009283449
11136,AA0000042721,교육/보건,교육시설,유아교육기관,어린이집,,한솔어린이집,205427.62374,455919.75175500003,37.60283860660115,127.06146518321854
11137,AA0002137459,교육/보건,교육시설,대학교,종합대학,부속시설,아름관,199843.613582,453630.135717,37.5822253421253,126.99822948865167
11138,AA0006611286,교육/보건,보건시설,한의원,,,민병일한의원,195238.929555,443074.57368000003,37.48710739000841,126.94616649108174
11139,AA0006624473,교육/보건,보건시설,한의원,,,아이누리한의원,200904.338128,450563.57983999996,37.554595376412955,127.01023458182713
11140,AA0005536202,산업,서비스산업,금융/보험업,생명보험,흥국생명,흥국생명,192340.790346,446845.626857,37.52106527194634,126.91335795103507
11141,AA0000092747,교육/보건,보건시설,기타보건시설,약국,지역약국,우정약국,208806.933319,455550.591724,37.59948637945413,127.09972972784493
11142,AA0007249507,행정,중앙행정기관,중앙위원회,미분류,,국민권익위원회서울종합민원사무소,197219.066446,451473.33700299996,37.56278851036899,126.96852415332543
11143,AA0006563056,교육/보건,보건시설,한의원,,,성일한의원,212140.27568800002,449910.05806999997,37.54862767946478,127.1373830250318
11144,AA0002131242,교육/보건,교육시설,대학교,종합대학,부속시설,법학관,205076.09397000002,455241.61227399996,37.596730641039514,127.05747958179293
11145,AA0006560149,교육/보건,보건시설,한의원,,,다사랑한의원,192892.552879,447870.95048299996,37.530307864975896,126.91958964492852
11146,AA0000045097,교육/보건,교육시설,유아교육기관,어린이집,,꼬꼬마어린이집,187997.995328,449319.485542,37.5433084514588,126.86419134094466
11147,AA0003140677,산업,서비스산업,금융/보험업,생명보험,알리안츠생명,알리안츠생명,193248.78915599998,450861.988468,37.5572597514612,126.9235924345486
11148,AA0000164616,교육/보건,보건시설,한의원,,,송파만당한의원,211010.104547,443833.60672200006,37.493892995394184,127.12450269080854
11149,AA0002590849,행정,중앙행정기관,중앙행정부처,산하기관,,마포구자유총연맹,193261.899363,451782.41052,37.565552812646146,126.9237323575977
11150,AA0006560168,교육/보건,보건시설,한의원,,,다선한의원,198495.602896,443184.90618100006,37.48811253471155,126.98298952645982
11151,AA0006568125,교육/보건,보건시설,한의원,,,황우량중국한의원,199335.817113,443394.448528,37.49000151346617,126.99248978216515
11152,AA0002108246,교육/보건,교육시설,초등교육기관,공립초등학교,,서울양원초등학교,184399.544371,448774.152978,37.53834117944511,126.8234848167831
11153,AA0006501879,산업,서비스산업,종합상품판매업,편의점,CU,CU,194755.121489,444133.412079,37.496644977636784,126.94068852387309
11154,AA0000041460,교육/보건,교육시설,유아교육기관,어린이집,,아동회관어린이집,201042.400368,453194.34326000005,37.578298302332,127.01180079938369
11155,AA0000093380,교육/보건,보건시설,기타보건시설,약국,지역약국,굿모닝약국,187243.685555,443489.282437,37.49076815833303,126.855757119252
11156,AA0010127310,교육/보건,보건시설,한의원,,,경희봄한의원,198613.960674,452159.021686,37.56896965548991,126.98431089207433
11157,AA0003897740,산업,서비스산업,종합상품판매업,시장,미분류,마장축산물시장,203434.28453,452264.701766,37.569916470339884,127.0388744682629
11158,AA0006608649,교육/보건,보건시설,기타보건시설,약국,미분류,행복한약국,190720.0536,441406.94923100004,37.47204763481977,126.89509254645955
11159,AA0000045058,교육/보건,교육시설,유아교육기관,어린이집,,도담i어린이집,192034.72667,450410.36039600003,37.55318090674309,126.90985706585707
11160,AA0006605017,교육/보건,보건시설,기타보건시설,약국,미분류,자연약국,204619.460376,463774.554571,37.67361358176455,127.05236277601652
11161,AA0002117227,교육/보건,교육시설,중등교육기관,공립중학교,,세곡중학교,208141.797887,441414.411958,37.47212559726044,127.09204107036062
11162,AA0002131059,교육/보건,교육시설,대학교,종합대학,부속시설,은주1관,201129.7997,457259.39928400004,37.61492400137099,127.01279649979635
11163,AA0006504949,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,200577.531108,460648.78351899993,37.64546239811791,127.00654399300124
11164,AA0002571802,레저/관광/예술,문화/예술시설,공연/연극장,미분류,,세실극장,197875.00894,451907.993953,37.566706498587514,126.97594714331937
11165,AA0006717649,산업,서비스산업,언론/미디어,음반/비디오,,짱비디오,189164.871423,444155.735155,37.496797456584254,126.87747119841006
11166,AA0003149199,산업,서비스산업,종합상품판매업,기타종합상품판매업,,한빛카페트,198023.132186,451143.485145,37.55981863157393,126.97762581609432
11167,AA0002115536,교육/보건,교육시설,중등교육기관,공립중학교,,동작중학교,197971.010767,444011.44162600004,37.49555867648919,126.97705559664007
11168,AA0006506781,산업,서비스산업,종합상품판매업,편의점,미니스톱,미니스톱,203136.070737,445133.30933599995,37.50566367550672,127.03546838373065
11169,AA0002109194,교육/보건,교육시설,초등교육기관,공립초등학교,,서울신석초등학교,194521.921639,449424.206017,37.54431380804411,126.93801197127763
11170,AA0006792201,산업,서비스산업,언론/미디어,음반/비디오,,노만엔터테인먼트,201913.299228,454029.303893,37.585819846126505,127.02166224471675
11171,AA0000552514,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,201821.249193,445755.57005200005,37.51127380321639,127.0205995354985
11172,AA0000164590,교육/보건,보건시설,한의원,,,견우한의원,191768.112669,446367.40187299997,37.51675152518516,126.90688510311503
11173,AA0006793045,산업,서비스산업,언론/미디어,음반/비디오,,큐리어스랩,195734.396971,449986.86832799995,37.54938979299832,126.9517286462629
11174,AA0006560805,교육/보건,보건시설,한의원,,,동영한의원,208135.96045699998,454555.623513,37.59052798688115,127.09212058774162
11175,AA0006782395,산업,서비스산업,언론/미디어,음반/비디오,,트랜디DVD,191811.894274,446411.65133500006,37.51715060325642,126.90737984488365
11176,AA0003898093,산업,서비스산업,종합상품판매업,시장,전통시장,제일시장,193739.676232,456744.853962,37.61026740003214,126.9290978465186
11177,AA0002131601,교육/보건,교육시설,대학교,종합대학,부속시설,공과대학,206965.369854,449126.23508,37.54161905980793,127.07881486250247
11178,AA0010147323,산업,서비스산업,종합상품판매업,편의점,GS25,GS25중앙병원,203102.392338,455227.102246,37.59660867510689,127.03513014711187
11179,AA0002114948,교육/보건,교육시설,중등교육기관,공립중학교,,광남중학교,208984.708284,449025.928662,37.540697839720316,127.1016629140815
