,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude,sido,gu,dong
176,AA0000555829,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,206743.7164,461257.8792,37.65092568,127.0764185,서울특별시,노원구,중계1동
177,AA0000555446,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,200835.9609,442724.1512,37.48396194,127.0094518,서울특별시,서초구,서초3동
178,AA0000661777,레저/관광/예술,문화/예술시설,극장,일반영화관,CGV,CGV,202710.1272,456938.6874,37.61203113,127.0306946,서울특별시,강북구,송중동
179,AA0000709848,레저/관광/예술,문화/예술시설,극장,일반영화관,미분류,스폰지하우스,197867.1016,452078.0178,37.56823839,126.9758571,서울특별시,중구,명동
180,AA0010127595,교육/보건,보건시설,한의원,,,신촌미래솔한의원,194443.7082,450775.3092,37.55648675,126.9371167,서울특별시,서대문구,신촌동
181,AA0006561418,교육/보건,보건시설,한의원,,,무림한의원,192291.9265,454339.2278,37.58858196,126.9127265,서울특별시,은평구,증산동
182,AA0006564140,교육/보건,보건시설,한의원,,,여성미한의원,201812.6953,446235.7128,37.51559993,127.020504,서울특별시,강남구,논현1동
183,AA0006564456,교육/보건,보건시설,한의원,,,오중한한의원,191562.8845,450911.0423,37.55768784,126.9045115,서울특별시,마포구,망원2동
184,AA0006566267,교육/보건,보건시설,한의원,,,지인한의원,192952.1675,456032.3888,37.60384247,126.9201857,서울특별시,은평구,역촌동
185,AA0006567997,교육/보건,보건시설,한의원,,,홍종수한의원,206604.8367,461600.2753,37.65401162,127.0748478,서울특별시,노원구,중계1동
186,AA0006783507,산업,서비스산업,언론/미디어,음반/비디오,,민성비디오,185195.5902,443927.5718,37.49468662,126.8325894,서울특별시,구로구,수궁동
187,AA0006790660,산업,서비스산업,언론/미디어,기타언론/미디어,,그림픽쳐스,201764.3945,455127.9424,37.59571879,127.019979,서울특별시,성북구,동선동
188,AA0006790792,산업,서비스산업,언론/미디어,기타언론/미디어,,디지털수다,200304.8061,449302.8998,37.54323706,127.003449,서울특별시,용산구,한남동
189,AA0009426610,산업,서비스산업,종합상품판매업,할인매장,대형지역슈퍼,한강그린마트,204230.6359,450001.044,37.54951768,127.0478757,서울특별시,성동구,성수1가2동
190,AA0009532408,산업,서비스산업,종합상품판매업,편의점,GS25,GS25포이그린,204244.6359,442284.0726,37.47998743,127.0479896,서울특별시,강남구,개포4동
191,AA0003138808,산업,서비스산업,종합상품판매업,편의점,미니스톱,미니스톱,192969.834,450457.3504,37.55361189,126.9204392,서울특별시,마포구,서교동
192,AA0003171748,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,노을소극장,200288.3008,453721.5373,37.58304883,127.003264,서울특별시,종로구,이화동
193,AA0003171797,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,상상아트홀,200290.1365,453752.5592,37.58332834,127.0032848,서울특별시,종로구,이화동
194,AA0002123937,교육/보건,교육시설,유아교육기관,사립유치원,,제일무궁화,211583.8358,443927.6909,37.49473368,127.1309919,서울특별시,송파구,가락2동
195,AA0002128488,교육/보건,교육시설,고등교육기관,사립고등학교,,오류고등학교,184738.2235,444529.3679,37.50010137,126.827405,서울특별시,구로구,수궁동
196,AA0002131508,교육/보건,교육시설,대학교,종합대학,부속시설,공대실험동,205207.2224,453911.7838,37.58474826,127.058955,서울특별시,동대문구,전농2동
197,AA0002131057,교육/보건,교육시설,대학교,종합대학,부속시설,본관,201068.4792,457315.0946,37.61542588,127.012102,서울특별시,성북구,정릉4동
198,AA0003897598,산업,서비스산업,종합상품판매업,시장,전통시장,동원골목시장,208096.2918,454490.3864,37.58994056,127.0916707,서울특별시,중랑구,면목본동
199,AA0002115898,교육/보건,교육시설,중등교육기관,공립중학교,,방배중학교,199866.5231,443865.4498,37.4942455,126.9984906,서울특별시,서초구,반포4동
200,AA0002118386,교육/보건,교육시설,유아교육기관,국공립유치원,,신우초등학교신우유치원,194010.5415,440421.0345,37.46319161,126.9322987,서울특별시,관악구,삼성동
201,AA0002121791,교육/보건,교육시설,유아교육기관,사립유치원,,국제유치원,184357.5454,452344.2618,37.57050692,126.8229335,서울특별시,강서구,가양1동
202,AA0002131029,교육/보건,교육시설,대학교,종합대학,부속시설,동문회관,195884.3662,455830.9195,37.60204504,126.953393,서울특별시,종로구,부암동
203,AA0002131879,교육/보건,교육시설,대학교,종합대학,부속시설,미술대학,196900.8245,449426.8531,37.54434872,126.9649308,서울특별시,용산구,청파동
204,AA0002129161,교육/보건,교육시설,기타교육기관,미분류,,해오름동B,194384.1246,460274.6408,37.64207445,126.9363695,서울특별시,은평구,진관동
205,AA0002131249,교육/보건,교육시설,대학교,종합대학,부속시설,인문과학관,205067.324,455385.6226,37.59802821,127.0573813,서울특별시,동대문구,이문1동
206,AA0002131306,교육/보건,교육시설,대학교,종합대학,부속시설,갈멜관,205633.416,461043.878,37.64900505,127.0638351,서울특별시,노원구,상계6.7동
207,AA0006717647,산업,서비스산업,언론/미디어,음반/비디오,,짱구비디오,187152.9993,443423.7763,37.49017669,126.8547328,서울특별시,구로구,개봉2동
208,AA0006782335,산업,서비스산업,언론/미디어,음반/비디오,,칼라비디오극장,194444.5595,450991.3967,37.5584337,126.9371247,서울특별시,서대문구,신촌동
209,AA0006788419,산업,서비스산업,언론/미디어,기타언론/미디어,,루스이소니도스,196369.4564,456412.7263,37.6072891,126.9588834,서울특별시,종로구,평창동
210,AA0006788515,산업,서비스산업,언론/미디어,기타언론/미디어,,씨네샵,202293.5,446684.4432,37.51964193,127.0259439,서울특별시,강남구,신사동
211,AA0006791138,산업,서비스산업,언론/미디어,기타언론/미디어,,필름브루어스,195915.9026,451785.527,37.56559648,126.9537726,서울특별시,서대문구,충현동
212,AA0010766271,산업,서비스산업,언론/미디어,음반/비디오,,플레이스튜디오,202775.0482,444734.235,37.50206915,127.0313838,서울특별시,강남구,역삼1동
213,AA0010766511,산업,서비스산업,언론/미디어,음반/비디오,,페리굿,188963.1256,445034.9962,37.50471724,126.8751766,서울특별시,구로구,구로2동
214,AA0005534185,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,207163.3005,450658.897,37.55542679,127.0810694,서울특별시,광진구,능동
215,AA0002109129,교육/보건,교육시설,초등교육기관,공립초등학교,,서울반원초등학교,200346.3302,445631.6871,37.51015934,127.0039172,서울특별시,서초구,반포3동
216,AA0002109245,교육/보건,교육시설,초등교육기관,공립초등학교,,서울월촌초등학교,189098.3686,448951.1957,37.54000383,126.8766481,서울특별시,양천구,목5동
217,AA0002110312,교육/보건,교육시설,초등교육기관,공립초등학교,,서울신남성초등학교,196913.482,443280.5435,37.4889703,126.9650998,서울특별시,동작구,사당5동
218,AA0002114543,교육/보건,교육시설,중등교육기관,공립중학교,,세륜중학교,211580.6264,445473.2962,37.50865968,127.13098,서울특별시,송파구,오금동
219,AA0002128066,교육/보건,교육시설,기타교육기관,미분류,,수위실,186148.3938,445726.3057,37.51090803,126.84333,서울특별시,양천구,신정3동
220,AA0002128532,교육/보건,교육시설,고등교육기관,사립고등학교,,문일고등학교,191070.7068,438858.8413,37.44909236,126.8990874,서울특별시,금천구,시흥1동
221,AA0002131317,교육/보건,교육시설,대학교,종합대학,부속시설,교회,209061.8234,460472.9175,37.64383337,127.1026771,서울특별시,노원구,공릉2동
222,AA0002131377,교육/보건,교육시설,대학교,종합대학,부속시설,서울테크노파크,207110.5575,459438.1098,37.63452709,127.0805578,서울특별시,노원구,공릉2동
223,AA0002131602,교육/보건,교육시설,대학교,종합대학,부속시설,공예관,207155.1316,449185.2672,37.54214949,127.0809626,서울특별시,광진구,화양동
224,AA0002137394,교육/보건,교육시설,대학교,전문대학,본교,기독교음악통신대학,200808.8244,451405.4011,37.56218025,127.0091546,서울특별시,중구,장충동
225,AA0002131358,교육/보건,교육시설,대학교,종합대학,부속시설,제1과학관,207915.1375,458826.1515,37.62900687,127.0896665,서울특별시,노원구,공릉2동
226,AA0002131676,교육/보건,교육시설,대학교,정보통신대학,방송통신대학,디지털미디어센터,200293.8309,453246.3812,37.5787677,127.0033264,서울특별시,종로구,이화동
227,AA0002097265,공공/환경,정치/사회/외교,외교시설,대사관,,주한슬로바키아대사관,200842.7273,448040.2656,37.53186039,127.0095344,서울특별시,용산구,한남동
228,AA0000556156,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,197354.7047,452115.307,37.56857303,126.9700571,서울특별시,종로구,사직동
229,AA0002114891,교육/보건,교육시설,중등교육기관,공립중학교,,상계중학교,206109.475,461443.5733,37.65260319,127.069233,서울특별시,노원구,상계2동
230,AA0002126361,교육/보건,교육시설,기타교육기관,미분류,,제1실습동,206627.5354,459218.4496,37.6325516,127.0750835,서울특별시,노원구,하계1동
231,AA0002126390,교육/보건,교육시설,고등교육기관,공업고등학교,,성수공업고등학교,204543.8826,449037.3286,37.54083312,127.0514146,서울특별시,성동구,성수2가1동
232,AA0002128248,교육/보건,교육시설,고등교육기관,사립고등학교,,용화여자고등학교,205144.2226,462169.717,37.65915152,127.0582998,서울특별시,노원구,상계10동
233,AA0002131767,교육/보건,교육시설,대학교,종합대학,부속시설,성암관,194648.7376,451912.8365,37.56673704,126.9394288,서울특별시,서대문구,신촌동
234,AA0002131475,교육/보건,교육시설,대학교,종합대학,부속시설,제2의학관,203723.8493,451051.7638,37.55898682,127.042146,서울특별시,성동구,사근동
235,AA0002131951,교육/보건,교육시설,대학교,종합대학,부속시설,제1공학관,193470.8573,450300.9544,37.55220645,126.9261107,서울특별시,마포구,서강동
236,AA0000044906,교육/보건,교육시설,유아교육기관,어린이집,,예원어린이집,196718.8928,449965.094,37.54919764,126.9628697,서울특별시,마포구,공덕동
237,AA0000047434,교육/보건,교육시설,유아교육기관,어린이집,,서초구립포레스타7단지어린이집,205501.3132,438292.1624,37.44401323,127.0621678,서울특별시,서초구,내곡동
238,AA0000090518,교육/보건,보건시설,기타보건시설,약국,지역약국,대한당약국,199823.6564,448166.8993,37.53300172,126.9980049,서울특별시,용산구,한남동
239,AA0000091256,교육/보건,보건시설,기타보건시설,약국,지역약국,신원중약국,203218.469,453341.9779,37.57962345,127.0364363,서울특별시,동대문구,제기동
240,AA0000162658,교육/보건,보건시설,한의원,,,생명나무한의원,193332.8771,451415.6476,37.56224881,126.9245391,서울특별시,마포구,연남동
241,AA0000552395,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,201736.5182,456793.447,37.61072488,127.0196673,서울특별시,성북구,길음1동
242,AA0000555377,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,201133.8288,457817.6392,37.61995367,127.012843,서울특별시,강북구,삼각산동
243,AA0000551695,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,203773.6589,440548.8888,37.46435529,127.0426559,서울특별시,서초구,양재2동
244,AA0000551690,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,195691.9424,447999.8768,37.53148681,126.9512599,서울특별시,용산구,원효로2동
245,AA0000553434,산업,서비스산업,금융/보험업,일반은행,한국스탠다드차타드은행,스탠다드차타드은행,207127.037,455029.4432,37.59480542,127.0807015,서울특별시,중랑구,상봉2동
246,AA0000555851,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,201289.0448,452527.3943,37.57228882,127.0145918,서울특별시,종로구,창신1동
247,AA0000093549,교육/보건,보건시설,기타보건시설,약국,메디팜,메디팜백약국,203197.0957,456417.0747,37.60732989,127.0362077,서울특별시,성북구,월곡1동
248,AA0006414930,산업,서비스산업,종합상품판매업,편의점,CU,씨유중곡중앙,208119.9312,450800.0398,37.55669056,127.0918975,서울특별시,광진구,중곡4동
249,AA0006497733,산업,서비스산업,종합상품판매업,편의점,CU,씨유,187961.7605,447479.5993,37.52673064,126.8638115,서울특별시,양천구,신정4동
250,AA0000552840,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,207619.4686,449532.8739,37.5452777,127.0862204,서울특별시,광진구,구의2동
251,AA0002590759,행정,중앙행정기관,중앙행정부처,산하기관,,한국인터넷진흥원분원서초사무소,202220.0387,444130.0504,37.49662691,127.0251052,서울특별시,서초구,서초2동
