STDR_YM,VIAT_SE_CD,VIAT_CD,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,ADRES_CD,ADRES_NM,TELNO,X_VALUE,Y_VALUE,ADRES_SP,BLCK_CD,REGIST_DE,ERSR_DE,REGIST_DT
,070301,0503,AA0006414836,산업,서비스산업,종합상품판매업,편의점,CU,씨유,,,,208030.844965,450809.569954,,,,,
,030205,0106,AA0000091477,교육/보건,보건시설,기타보건시설,약국,지역약국,우리이화약국,,,,184707.341815,448645.741073,,,,,
,030105,0204,AA0002131315,교육/보건,교육시설,대학교,종합대학,부속시설,나욧관,,,,209478.753238,460142.006300,,,,,
,030204,0000,AA0006559676,교육/보건,보건시설,한의원,,,김기영한의원,,,,198425.325321,442290.185639,,,,,
,070308,0600,AA0010766365,산업,서비스산업,언론/미디어,음반/비디오,,대원씨에프,,,,199055.928539,443352.946368,,,,,
,030101,0100,AA0009512824,교육/보건,교육시설,유아교육기관,어린이집,,꿈땅몬테소리어린이집,,,,201338.201294,456260.117527,,,,,
,030204,0000,AA0000164194,교육/보건,보건시설,한의원,,,인제한의원,,,,187230.659858,444246.498097,,,,,
,070305,0118,AA0003135756,산업,서비스산업,금융/보험업,일반은행,상호저축은행,상호저축은행,,,,199142.652438,451315.505421,,,,,
,070305,0100,AA0000550047,산업,서비스산업,금융/보험업,일반은행,미분류,미래에셋캐피탈,,,,198692.957532,451977.371248,,,,,
,030204,0000,AA0000162727,교육/보건,보건시설,한의원,,,성보한의원,,,,203507.278600,446815.943637,,,,,
,070301,0200,AA0009423986,산업,서비스산업,종합상품판매업,할인매장,미분류,무지개마트,,,,203989.866183,451820.481621,,,,,
,070305,0119,AA0005534064,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,,,,185806.545193,448120.386734,,,,,
,030204,0000,AA0000165212,교육/보건,보건시설,한의원,,,내미지한의원,,,,200127.840897,445519.482783,,,,,
,030104,0200,AA0002126188,교육/보건,교육시설,고등교육기관,공립고등학교,,둔촌고등학교,,,,212772.977707,447944.627658,,,,,
,030204,0000,AA0006559654,교육/보건,보건시설,한의원,,,길한의원,,,,203629.131014,462074.604595,,,,,
,030101,0100,AA0000046246,교육/보건,교육시설,유아교육기관,어린이집,,믿음어린이집,,,,191113.863934,440528.705256,,,,,
,030102,0200,AA0002108968,교육/보건,교육시설,초등교육기관,공립초등학교,,서울상봉초등학교,,,,207395.980082,455436.036402,,,,,
,070305,0101,AA0000555042,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,,,,188001.515258,444516.693495,,,,,
,030105,0204,AA0002131725,교육/보건,교육시설,대학교,종합대학,부속시설,지사관,,,,196008.994825,451398.872957,,,,,
,030101,0100,AA0000041808,교육/보건,교육시설,유아교육기관,어린이집,,다산어린이집,,,,200728.428577,450533.632806,,,,,
,030204,0000,AA0006565057,교육/보건,보건시설,한의원,,,을지한의원,,,,198506.217981,443823.210462,,,,,
,030204,0000,AA0006562415,교육/보건,보건시설,한의원,,,산동한의원,,,,194308.175523,449549.117713,,,,,
,030105,0301,AA0002131674,교육/보건,교육시설,대학교,정보통신대학,방송통신대학,한국방송통신대학교,,,,200322.671067,453278.547215,,,,,
,030105,0204,AA0002133129,교육/보건,교육시설,대학교,종합대학,부속시설,환경관,,,,195439.824296,439717.347542,,,,,
,070301,0200,AA0009418243,산업,서비스산업,종합상품판매업,할인매장,미분류,현대마트,,,,206562.969421,462510.413824,,,,,
