,name,longitude_x,latitude_x,latitude_y,longitude_y,sido,gu,dong
260,무애사,126.9718458037,37.6139004282,37.6139004282,126.9718458037,서울특별시,종로구,평창동
261,단군성전앞,126.9653175119,37.5755600915,37.5755600915,126.9653175119,서울특별시,종로구,사직동
262,동대문종합시장,127.0061400046,37.571176058,37.571176058,127.0061400046,서울특별시,종로구,종로5.6가동
263,상명초등학교,126.956715418,37.6009238115,37.6009238115,126.956715418,서울특별시,종로구,부암동
264,법련사,126.9796650539,37.5765879752,37.5765879752,126.9796650539,서울특별시,종로구,삼청동
265,광화문새마을금고,126.9710277184,37.5794930902,37.5794930902,126.9710277184,서울특별시,종로구,청운효자동
266,성균관대학교,126.9972179386,37.5850311082,37.5850311082,126.9972179386,서울특별시,종로구,혜화동
267,제1놀이터,126.9741212409,37.6145722576,37.6145722576,126.9741212409,서울특별시,종로구,평창동
268,활터앞,126.9653293849,37.5768126115,37.5768126115,126.9653293849,서울특별시,종로구,사직동
269,종로5가.3번출구,127.0020898456,37.5714192458,37.5714192458,127.0020898456,서울특별시,종로구,종로5.6가동
270,인사동입구,126.983296967,37.5719470235,37.5719470235,126.983296967,서울특별시,종로구,종로1.2.3.4가동
271,정독도서관,126.9802007494,37.580191528,37.580191528,126.9802007494,서울특별시,종로구,삼청동
272,오거리,126.9697392663,37.5794684375,37.5794684375,126.9697392663,서울특별시,종로구,청운효자동
273,밀알기도원,126.9757438761,37.6163963984,37.6163963984,126.9757438761,서울특별시,종로구,평창동
274,창경궁.고궁호텔.메이플레이스호텔,126.9974492169,37.5765581609,37.5765581609,126.9974492169,서울특별시,종로구,종로1.2.3.4가동
275,광화문,126.9738331615,37.5703260433,37.5703260433,126.9738331615,서울특별시,종로구,사직동
276,종로1가,126.9804546746,37.5703561602,37.5703561602,126.9804546746,서울특별시,종로구,종로1.2.3.4가동
277,종로1가,126.9808260992,37.569954334,37.569954334,126.9808260992,서울특별시,종로구,종로1.2.3.4가동
278,종로2가,126.9855751378,37.5699685262,37.5699685262,126.9855751378,서울특별시,종로구,종로1.2.3.4가동
279,종로3가,126.9899070495,37.5704877661,37.5704877661,126.9899070495,서울특별시,종로구,종로1.2.3.4가동
280,종로3가,126.9909932186,37.5701024255,37.5701024255,126.9909932186,서울특별시,종로구,종로1.2.3.4가동
281,종로4가,126.9968799905,37.5704208133,37.5704208133,126.9968799905,서울특별시,종로구,종로1.2.3.4가동
282,동대문종합시장종로6가,127.0032060634,37.5707920608,37.5707920608,127.0032060634,서울특별시,종로구,종로5.6가동
283,종로도서관,126.9671251598,37.5764842271,37.5764842271,126.9671251598,서울특별시,종로구,사직동
284,경복궁역,126.9715056448,37.5761780936,37.5761780936,126.9715056448,서울특별시,종로구,사직동
285,경복궁역,126.971315603,37.5757554359,37.5757554359,126.971315603,서울특별시,종로구,사직동
286,안국역,126.9852772375,37.5765590725,37.5765590725,126.9852772375,서울특별시,종로구,삼청동
287,안국역,126.9855059829,37.5763185096,37.5763185096,126.9855059829,서울특별시,종로구,종로1.2.3.4가동
288,창덕궁,126.9889000511,37.5774767793,37.5774767793,126.9889000511,서울특별시,종로구,종로1.2.3.4가동
289,성대입구,126.9997033431,37.5835875947,37.5835875947,126.9997033431,서울특별시,종로구,혜화동
290,종로사우나,126.9877503526,37.5738011149,37.5738011149,126.9877503526,서울특별시,종로구,종로1.2.3.4가동
291,엄마분식,126.9557163281,37.6012424257,37.6012424257,126.9557163281,서울특별시,종로구,부암동
292,삼청파출소,126.9813258198,37.58164517,37.58164517,126.9813258198,서울특별시,종로구,삼청동
293,통인시장,126.9687504797,37.5803350289,37.5803350289,126.9687504797,서울특별시,종로구,청운효자동
294,종로5가역,127.0000249058,37.570671358,37.570671358,127.0000249058,서울특별시,종로구,종로1.2.3.4가동
295,사슴목장,126.9770474423,37.6172373713,37.6172373713,126.9770474423,서울특별시,종로구,평창동
296,배화여중고,126.9676775367,37.5767673222,37.5767673222,126.9676775367,서울특별시,종로구,사직동
297,대학로입구.이화사거리,127.0025801998,37.5759841652,37.5759841652,127.0025801998,서울특별시,종로구,이화동
298,운현궁,126.9869813803,37.5752716136,37.5752716136,126.9869813803,서울특별시,종로구,종로1.2.3.4가동
299,상명대입구,126.9569583018,37.6000210109,37.6000210109,126.9569583018,서울특별시,종로구,부암동
300,삼청동주민센터,126.9822105151,37.5846846831,37.5846846831,126.9822105151,서울특별시,종로구,삼청동
301,박노수미술관,126.9668944502,37.5810265604,37.5810265604,126.9668944502,서울특별시,종로구,청운효자동
302,명동의류,126.9783685436,37.616304998,37.616304998,126.9783685436,서울특별시,종로구,평창동
303,사직동주민센터,126.9689039095,37.5762206893,37.5762206893,126.9689039095,서울특별시,종로구,사직동
304,충신시장,127.005404874,37.5749766498,37.5749766498,127.005404874,서울특별시,종로구,종로5.6가동
305,안국역2번출구앞,126.9861183272,37.5771728174,37.5771728174,126.9861183272,서울특별시,종로구,가회동
306,금융연수원,126.981847891,37.5858776706,37.5858776706,126.981847891,서울특별시,종로구,삼청동
307,감람산기도원,126.9798729651,37.6159439291,37.6159439291,126.9798729651,서울특별시,종로구,평창동
308,카센터.터널앞,126.96585932,37.5741644592,37.5741644592,126.96585932,서울특별시,종로구,사직동
309,재동초등학교,126.9853617134,37.578791085,37.578791085,126.9853617134,서울특별시,종로구,가회동
310,하림각,126.9622528507,37.597810653,37.597810653,126.9622528507,서울특별시,종로구,부암동
311,교육과정평가원,126.9817444742,37.5874185176,37.5874185176,126.9817444742,서울특별시,종로구,삼청동
312,이화사거리,127.0022812884,37.5753200672,37.5753200672,127.0022812884,서울특별시,종로구,이화동
313,연화정사,126.9794938432,37.6146490046,37.6146490046,126.9794938432,서울특별시,종로구,평창동
314,대신중고,126.9616893251,37.5726178078,37.5726178078,126.9616893251,서울특별시,종로구,교남동
315,동묘역.롯데캐슬,127.0157921305,37.5740286703,37.5740286703,127.0157921305,서울특별시,종로구,숭인1동
316,현대사거리,126.9866353642,37.5792417814,37.5792417814,126.9866353642,서울특별시,종로구,가회동
317,교남동주민센터,126.9612800199,37.5721522968,37.5721522968,126.9612800199,서울특별시,종로구,교남동
318,부암동주민센터.무계원,126.9637682263,37.5929353403,37.5929353403,126.9637682263,서울특별시,종로구,부암동
319,형제봉매표소,126.9816861503,37.6128643152,37.6128643152,126.9816861503,서울특별시,종로구,평창동
320,교남동새마을금고,126.962337459,37.5714943551,37.5714943551,126.962337459,서울특별시,종로구,교남동
321,창신초교,127.0157200961,37.5760372123,37.5760372123,127.0157200961,서울특별시,종로구,숭인1동
322,가회동주민센터,126.9851293823,37.5799426497,37.5799426497,126.9851293823,서울특별시,종로구,가회동
323,볼링장,126.9879589184,37.5792554401,37.5792554401,126.9879589184,서울특별시,종로구,가회동
324,부암슈퍼,126.9638602023,37.5947600723,37.5947600723,126.9638602023,서울특별시,종로구,부암동
325,지구촌교회,126.9793481616,37.6130468496,37.6130468496,126.9793481616,서울특별시,종로구,평창동
326,월암공원,126.9639860521,37.571188468,37.571188468,126.9639860521,서울특별시,종로구,교남동
327,숭인파출소,127.0155607478,37.5774150014,37.5774150014,127.0155607478,서울특별시,종로구,숭인1동
328,북촌한옥마을.돈미약국,126.9851687446,37.5812807738,37.5812807738,126.9851687446,서울특별시,종로구,가회동
329,하림각,126.9629663842,37.5976847268,37.5976847268,126.9629663842,서울특별시,종로구,부암동
330,보현빌라,126.9782816235,37.6152615256,37.6152615256,126.9782816235,서울특별시,종로구,평창동
331,스위스대사관,126.9658057546,37.569988785,37.569988785,126.9658057546,서울특별시,종로구,교남동
332,창신역.4번출구,127.0155054665,37.5783593519,37.5783593519,127.0155054665,서울특별시,종로구,숭인1동
333,안국선원.삼거리,126.9852205387,37.58274324969999,37.58274324969999,126.9852205387,서울특별시,종로구,가회동
334,세검정교회,126.9594704955,37.5995632468,37.5995632468,126.9594704955,서울특별시,종로구,부암동
335,혜화동로터리,127.0010032298,37.5859196111,37.5859196111,127.0010032298,서울특별시,종로구,혜화동
336,북악휴게실,126.9781122953,37.6132637884,37.6132637884,126.9781122953,서울특별시,종로구,평창동
337,서울시교육청,126.9668249505,37.5692429716,37.5692429716,126.9668249505,서울특별시,종로구,교남동
338,창신쌍용1단지.종로센트레빌아파트,127.0155692785,37.5803228198,37.5803228198,127.0155692785,서울특별시,종로구,숭인1동
339,사우디대사관,126.9852486243,37.58386330800001,37.58386330800001,126.9852486243,서울특별시,종로구,가회동
340,상명대입구,126.9574023475,37.5998544708,37.5998544708,126.9574023475,서울특별시,종로구,부암동
341,혜화초등학교,126.9999909413,37.5873892922,37.5873892922,126.9999909413,서울특별시,종로구,혜화동
342,북악파크,126.9778558349,37.6110083234,37.6110083234,126.9778558349,서울특별시,종로구,평창동
343,강북삼성병원,126.9683376852,37.5685315243,37.5685315243,126.9683376852,서울특별시,종로구,교남동
344,청룡사.보문파크뷰자이아파트,127.0171508787,37.5797846496,37.5797846496,127.0171508787,서울특별시,종로구,숭인1동
345,감사원,126.9855618026,37.5862656518,37.5862656518,126.9855618026,서울특별시,종로구,가회동
346,국민생활관,126.9993137839,37.5896275957,37.5896275957,126.9993137839,서울특별시,종로구,혜화동
347,귀빈예식장,126.9733337071,37.6089952635,37.6089952635,126.9733337071,서울특별시,종로구,평창동
348,종로센트레빌후문.e편한세상보문아파트,127.0162353711,37.5818978359,37.5818978359,127.0162353711,서울특별시,종로구,숭인1동
349,통일부,126.9861073451,37.5875308468,37.5875308468,126.9861073451,서울특별시,종로구,가회동
350,서울국제고등학교,126.9971407875,37.5890742944,37.5890742944,126.9971407875,서울특별시,종로구,혜화동
351,성대후문.와룡공원,126.989734001,37.5891522774,37.5891522774,126.989734001,서울특별시,종로구,혜화동
352,상명초등학교,126.9568173576,37.600904926,37.600904926,126.9568173576,서울특별시,종로구,부암동
353,새마을금고,126.9965690016,37.5878406881,37.5878406881,126.9965690016,서울특별시,종로구,혜화동
354,경진빌라,126.9579482257,37.6018640911,37.6018640911,126.9579482257,서울특별시,종로구,부암동
355,명륜시장.성대후문,126.9952305162,37.5887246101,37.5887246101,126.9952305162,서울특별시,종로구,혜화동
356,완성빌라,126.9576665157,37.6033399708,37.6033399708,126.9576665157,서울특별시,종로구,부암동
357,양현관,126.9937685575,37.5897680031,37.5897680031,126.9937685575,서울특별시,종로구,혜화동
358,상명대후문,126.9574633677,37.6040715802,37.6040715802,126.9574633677,서울특별시,종로구,평창동
359,샘미용실,126.9934084203,37.5902545716,37.5902545716,126.9934084203,서울특별시,종로구,혜화동
360,산정빌라,126.9575782035,37.6052835831,37.6052835831,126.9575782035,서울특별시,종로구,평창동
361,문방구,126.9579809335,37.6061334517,37.6061334517,126.9579809335,서울특별시,종로구,평창동
362,마트앞,126.958756466,37.6066987064,37.6066987064,126.958756466,서울특별시,종로구,평창동
363,국민은행.세검정지점,126.9607859545,37.6048873133,37.6048873133,126.9607859545,서울특별시,종로구,부암동
364,화정박물관,126.965686732,37.604859104,37.604859104,126.965686732,서울특별시,종로구,평창동
365,혜화역4번출구,127.0014561074,37.5834632357,37.5834632357,127.0014561074,서울특별시,종로구,혜화동
366,방송통신대앞,127.0019926794,37.5786973612,37.5786973612,127.0019926794,서울특별시,종로구,이화동
367,서울대치과대학,126.9978748922,37.5773060748,37.5773060748,126.9978748922,서울특별시,종로구,이화동
368,효제초교.연동교회,127.0022087811,37.5736413355,37.5736413355,127.0022087811,서울특별시,종로구,종로5.6가동
369,성균관대학교,126.9900035953,37.5884638684,37.5884638684,126.9900035953,서울특별시,종로구,혜화동
370,독립문역,126.9594077577,37.5732838531,37.5732838531,126.9594077577,서울특별시,종로구,무악동
371,서울대치과대학,126.9977741191,37.5776016307,37.5776016307,126.9977741191,서울특별시,종로구,이화동
372,이화사거리,127.0020084833,37.5769483437,37.5769483437,127.0020084833,서울특별시,종로구,이화동
373,서울대학교병원현관,126.9981567653,37.5789514712,37.5789514712,126.9981567653,서울특별시,종로구,이화동
374,공평.종각,126.9832427053,37.5715937879,37.5715937879,126.9832427053,서울특별시,종로구,종로1.2.3.4가동
375,조계사,126.9831199261,37.5738654222,37.5738654222,126.9831199261,서울특별시,종로구,종로1.2.3.4가동
